,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,targetX,targetY,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,passTippedAtLine,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone,swing_play
1269,2022103100,713,(1:38) A.Cooper pass deep right intended for M.Woods INTERCEPTED by V.Bell [L.Wilson] at CIN 38. V.Bell ran ob at CIN 48 for 10 yards. Handoff to 24-N.Chubb pitch to 2-A.Cooper,1,1,10,CLE,CIN,CLE,44,01:38,0,0,N,66,0.478047419339418,0.521952580660582,2.54042282653973,SINGLEBACK,3x1,20.0,IN,18.0,40.05,49.07,False,SCRAMBLE_ROLLOUT_RIGHT,8.28999996185303,OUTSIDE_RIGHT,4.704,0.0,,False,True,False,0,,,,0,0,-0.109023336321115,0.109023336321115,-5.25665329163894,True,TRICK,,0,Cover-1,Man,1
1301,2022091200,3515,(4:54) (Shotgun) G.Smith sacked at SEA 24 for -10 yards (B.Chubb).,4,3,6,SEA,DEN,SEA,34,04:54,17,16,N,44,0.58693964779377,0.41306035220623,0.484403226990253,SHOTGUN,3x1,8.0,S,,,,False,TRADITIONAL,5.0,INSIDE_BOX,,,3.255,False,False,False,0,,,,-10,-10,-0.170094467699528,0.170094467699528,-1.96642326866277,True,,,0,Cover-1,Man,1
1311,2022092504,939,(15:00) M.Nelson reported in as eligible.  J.Goff pass short right to J.Reynolds to MIN 14 for 17 yards (J.Metellus).,2,4,1,DET,MIN,MIN,31,15:00,0,7,N,41,0.495553933084011,0.504446066915989,2.09841582458466,SINGLEBACK,2x1,10.0,C,12.0,28.53,39.29,True,TRADITIONAL,7.09000015258789,INSIDE_BOX,3.103,3.1029999256134,,False,False,False,0,,,,17,17,-0.108010668307543,0.108010668307543,2.71367950929562,True,MAN,,0,Cover-1,Man,1
1321,2022101604,3502,(6:08) (Shotgun) T.Bridgewater pass short right to T.Hill to MIN 38 for 14 yards (B.Asamoah).,4,4,5,MIA,MIN,MIA,48,06:08,10,16,N,62,0.152917146682739,0.847082853317261,-0.0277321874164045,EMPTY,3x2,2.0,C,6.0,55.92,38.6,False,SCRAMBLE,3.27999997138977,OUTSIDE_RIGHT,3.531,2.5,,False,False,False,0,,,,14,14,0.11297832429409,-0.11297832429409,3.73803664708976,True,,,0,Cover-1 Double,Man,1
1372,2022091804,826,"(15:00) (Shotgun) T.Brady pass deep right to M.Evans pushed ob at NO 30 for 41 yards (J.Evans; M.Maye). Pass 17, YAC 24",2,3,4,TB,NO,TB,29,15:00,3,0,N,81,0.540819231420755,0.459180768579245,0.158290722407401,SHOTGUN,2x2,12.0,C,17.0,65.28,49.16,False,TRADITIONAL,2.77999997138977,INSIDE_BOX,2.479,2.47900009155273,,False,False,False,0,,,,41,41,-0.128623101860285,0.128623101860285,3.87544317706488,True,,,0,Cover-1,Man,1
1438,2022091103,3079,(8:23) (Shotgun) J.Burrow pass short middle intended for T.Boyd INTERCEPTED by A.Witherspoon at PIT 23. A.Witherspoon to PIT 23 for no gain (S.Perine).,4,4,6,CIN,PIT,PIT,36,08:23,14,20,N,74,0.298449836671352,0.701550163328648,1.29789401323069,SHOTGUN,3x1,3.0,IN,13.0,84.69,19.99,False,TRADITIONAL,2.57999992370605,INSIDE_BOX,2.57,2.5699999332428,,False,False,False,0,,,,0,0,-0.110040839761496,0.110040839761496,-2.4262273098575,True,,,0,Cover-2,Zone,1
1473,2022102303,1658,"(1:53) (Shotgun) D.Prescott pass short left to N.Brown to DET 6 for 14 yards (K.Joseph). FUMBLES (K.Joseph), touched at DET 6, RECOVERED by DET-A.Oruwariye at DET 3.",2,1,10,DAL,DET,DET,20,01:53,3,6,N,90,0.777921598404646,0.222078401595354,4.48709558782866,EMPTY,3x2,11.0,C,13.0,102.27,38.08,False,TRADITIONAL,2.50999999046326,INSIDE_BOX,2.236,2.23600006103516,,False,False,False,0,,,,14,17,-0.119196318089962,0.119196318089962,-4.55199309106683,True,,,0,Cover-3 Seam,Zone,1
1477,2022101610,3564,(8:30) (Shotgun) J.Allen sacked at BUF 24 for -11 yards (C.Jones).,4,3,10,BUF,KC,BUF,35,08:30,20,17,N,75,0.643173091113567,0.356826908886433,0.685660913353786,SHOTGUN,3x1,4.0,S,,,,False,TRADITIONAL,4.94000005722046,INSIDE_BOX,,,3.504,False,False,False,0,,,,-11,-11,0.100565582513809,-0.100565582513809,-2.09349084668793,True,,,0,2-Man,Man,1
1572,2022091112,1123,"(8:03) (Shotgun) A.Dillon up the middle to MIN 1 for no gain (Z.Smith, H.Phillips).",2,4,1,GB,MIN,MIN,1,08:03,7,0,N,109,0.657053526490927,0.342946473509073,4.45907913078554,SHOTGUN,2x2,15.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,0,0,0.100273916497827,-0.100273916497827,-4.41353083704598,False,INSIDE ZONE,,1,Cover-0,Man,1
1597,2022092504,3908,(2:42) (Shotgun) K.Cousins pass incomplete deep right to A.Thielen.,4,3,8,MIN,DET,MIN,47,02:42,21,24,N,57,0.357810907065868,0.642189092934132,1.19785849761683,SHOTGUN,3x1,11.0,I,31.0,83.44,3.13,False,TRADITIONAL,3.83999991416931,INSIDE_BOX,2.498,2.49799990653992,,False,True,False,0,,,,0,0,-0.108086928725243,0.108086928725243,-1.34750976215582,True,,,0,Cover-1,Man,1
1625,2022091200,1344,"(5:46) (Shotgun) R.Wilson pass deep left to J.Jeudy for 67 yards, TOUCHDOWN.",2,3,2,DEN,SEA,DEN,33,05:46,10,3,N,43,0.596820440143347,0.403179559856653,0.934423151193187,EMPTY,3x2,2.0,C,26.0,66.83,47.3,False,TRADITIONAL,2.54999995231628,INSIDE_BOX,2.514,2.51399993896484,,False,False,False,0,,,,67,67,-0.195855136960745,0.195855136960745,6.06557684880681,True,,,0,Cover-1,Man,1
1628,2022091801,2737,(1:45) J.Flacco pass deep left to G.Wilson pushed ob at CLV 48 for 31 yards (G.Delpit) [C.Winovich].,3,2,11,NYJ,CLE,NYJ,21,01:45,17,14,N,89,0.687096167355776,0.312903832644224,-0.0541746895760298,SINGLEBACK,2x2,7.0,C,27.0,61.64,8.13,False,TRADITIONAL,7.5,INSIDE_BOX,3.771,3.77099990844727,,False,True,False,0,,,,31,31,-0.113124374300241,0.113124374300241,2.97859659732785,True,,,0,Cover-2,Zone,1
1679,2022092502,1490,"(3:33) (Shotgun) M.Ryan sacked at IND 28 for -4 yards (C.Dunlap). FUMBLES (C.Dunlap) [C.Dunlap], touched at IND 27, RECOVERED by KC-L.Sneed at IND 26. L.Sneed to IND 21 for 5 yards (D.Pinter).",2,2,9,IND,KC,IND,32,03:33,10,6,N,78,0.594642091542482,0.405357908457518,1.00543774082325,SHOTGUN,2x2,13.0,S,,,,True,SCRAMBLE,2.21000003814697,OUTSIDE_LEFT,,2.90000009536743,4.205,False,False,False,0,,,,-5,-11,-0.161626055836678,0.161626055836678,-5.16365969832987,True,UNDEFINED,,0,Cover-6 Right,Zone,1
1692,2022102306,3352,"(10:10) (Shotgun) T.Heinicke pass short right to C.Samuel pushed ob at GB 35 for 26 yards (E.Stokes). PENALTY on GB-E.Stokes, Unsportsmanlike Conduct, 15 yards, enforced at GB 35.",4,3,8,WAS,GB,WAS,39,10:10,20,14,N,71,0.781937830150127,0.218062169849873,0.680333187105134,SHOTGUN,2x2,12.0,C,4.0,66.89,36.31,False,TRADITIONAL,5.01999998092651,INSIDE_BOX,2.403,2.40300011634827,,False,False,False,0,,,15.0,26,41,0.103929128497839,-0.103929128497839,3.89996128762141,True,,,0,Cover-3,Zone,1
1707,2022091100,4032,(:48) (Shotgun) J.Winston pass deep left to J.Landry ran ob at ATL 40 for 40 yards (R.Grant).,4,1,10,NO,ATL,NO,20,00:48,26,24,N,30,0.802153185009956,0.197846814990044,0.283440290950239,SHOTGUN,3x1,9.0,C,40.0,66.11,50.73,False,TRADITIONAL,4.90000009536743,INSIDE_BOX,3.403,3.40300011634827,,False,False,False,0,,,,40,40,-0.367994546828171,0.367994546828171,2.06399923824938,True,,,0,2-Man,Man,1
1719,2022110601,3188,(7:55) T.Tagovailoa pass incomplete short right to D.Smythe.,4,4,1,MIA,CHI,CHI,14,07:55,32,35,N,24,0.149142883718014,0.850857116281986,3.59371598286089,SINGLEBACK,3x2,17.0,I,3.0,21.7,43.78,True,TRADITIONAL,6.63000011444092,OUTSIDE_RIGHT,4.205,4.19999980926514,,False,False,False,0,,,,0,0,0.144474290311337,-0.144474290311337,-4.40772769635078,True,MAN,,0,Cover-3,Zone,1
1754,2022101610,675,(3:28) (Shotgun) P.Mahomes pass short right intended for M.Valdes-Scantling INTERCEPTED by K.Elam [C.Basham] at BUF -6. Touchback.,1,3,9,KC,BUF,BUF,9,03:28,0,0,N,101,0.542950969189405,0.457049030810595,3.94023896043655,SHOTGUN,3x1,4.0,IN,9.0,116.49,1.44,False,SCRAMBLE,3.11999988555908,OUTSIDE_RIGHT,7.741,3.90000009536743,,False,False,False,0,,,,0,0,-0.128276407718658,0.128276407718658,-4.78362993139308,True,,,0,Red Zone,Other,1
1778,2022103009,2626,(12:32) (Shotgun) T.Heinicke pass short right intended for C.Sims INTERCEPTED by S.Leonard (T.Lewis) [T.Lewis] at WAS 39. S.Leonard to WAS 24 for 15 yards (A.Norwell).,4,1,10,WAS,IND,WAS,25,12:32,9,7,N,85,0.580613724887371,0.419386275112629,1.27032743673772,SHOTGUN,3x1,10.0,IN,14.0,68.71,31.01,True,TRADITIONAL,3.91000008583069,INSIDE_BOX,2.803,2.80299997329712,,False,False,False,0,,,,0,0,0.196950290352106,-0.196950290352106,-5.65698044735473,True,PULL LEAD,,0,Quarters,Zone,1
1799,2022091109,3437,(12:04) C.Wentz pass short middle intended for A.Gibson INTERCEPTED by T.Walker at WAS 20. T.Walker to WAS 11 for 9 yards (C.Wentz).,4,1,10,WAS,JAX,WAS,25,12:04,14,15,N,85,0.530742675065994,0.469257324934006,1.07299853418954,SINGLEBACK,2x2,8.0,IN,-5.0,90.23,17.43,True,TRADITIONAL,8.14999961853027,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,0,0,-0.286196283996105,0.286196283996105,-6.05744612164563,True,UNDEFINED,,0,Cover-1,Man,1
1870,2022110609,2851,(4:01) (Shotgun) T.Brady sacked at TB 47 for -8 yards (A.Donald).,3,4,2,TB,LA,LA,45,04:01,6,10,N,55,0.374821897596121,0.625178102403879,1.09277567476965,SHOTGUN,3x1,9.0,S,,,,False,TRADITIONAL,3.01999998092651,INSIDE_BOX,,,3.69,False,False,False,0,,,,-8,-8,-0.122732896357775,0.122732896357775,-3.99837079201825,True,,,0,Cover-1,Man,1
1895,2022100909,3814,(:53) (Shotgun) C.Wentz pass short left to C.Samuel to TEN 33 for 1 yard (T.Mitchell).,4,1,15,WAS,TEN,TEN,34,00:53,17,21,N,44,0.362897427317997,0.637102572682003,3.42115667945473,SHOTGUN,3x1,2.0,C,3.0,40.31,6.98,False,TRADITIONAL,3.25999999046326,INSIDE_BOX,2.102,2.10199999809265,,False,False,False,0,,,,1,1,-0.125573259529968,0.125573259529968,-0.496172217302956,True,,,0,Cover-2,Zone,1
1901,2022100202,3313,(10:29) (Shotgun) L.Jackson pass short middle to M.Andrews to BLT 43 for 9 yards (J.Poyer; K.Elam).,4,3,8,BAL,BUF,BAL,34,10:29,20,20,N,44,0.426859118044376,0.573140881955624,0.114199647214264,EMPTY,3x2,6.0,C,5.0,48.49,18.16,False,TRADITIONAL,2.08999991416931,INSIDE_BOX,1.601,1.60099995136261,,False,False,False,0,,,,9,9,0.116812601685524,-0.116812601685524,1.86426810384728,True,,,0,Cover-2,Zone,1
1977,2022100906,3046,(5:04) (Shotgun) A.Dalton pass short left intended for T.Smith INTERCEPTED by T.Woolen at NO 48. T.Woolen to NO 48 for no gain (T.Smith).,3,2,14,NO,SEA,NO,35,05:04,24,19,N,75,0.77398182079196,0.22601817920804,0.883110984228551,SHOTGUN,2x2,14.0,IN,13.0,60.45,2.63,False,TRADITIONAL,3.3199999332428,INSIDE_BOX,2.536,2.53600001335144,,False,False,False,0,,,,0,0,-0.122754767537117,0.122754767537117,-3.99031316139735,True,,,0,Cover-1,Man,1
1987,2022092507,3520,(2:13) (Shotgun) D.Carr pass deep right to M.Hollins pushed ob at TEN 25 for 48 yards (T.Mitchell).,4,4,15,LV,TEN,LV,27,02:13,24,16,N,83,0.964402004145086,0.0355979958549142,-0.304412347497419,SHOTGUN,2x2,12.0,C,46.0,38.47,49.28,False,TRADITIONAL,4.05999994277954,INSIDE_BOX,3.166,3.16599988937378,,False,False,False,0,,,,48,48,-0.120461537502706,0.120461537502706,4.07787814474432,True,,,0,2-Man,Man,1
2002,2022092502,3273,(10:04) (Shotgun) P.Mahomes pass deep right to J.Smith-Schuster pushed ob at IND 19 for 53 yards (B.Facyson).,4,3,13,KC,IND,KC,28,10:04,13,17,N,82,0.288822289556265,0.711177710443735,-0.43979311035946,SHOTGUN,2x2,8.0,C,16.0,66.43,35.45,False,TRADITIONAL,5.59999990463257,INSIDE_BOX,4.371,4.37099981307983,,False,False,False,0,,,,53,53,-0.167957687750459,0.167957687750459,5.19592597085284,True,,,0,Cover-1,Man,1
2003,2022100911,3895,(1:15) (Shotgun) K.Murray pass short left to Z.Ertz to PHI 47 for 11 yards (C.Gardner-Johnson).,4,3,8,ARI,PHI,ARI,42,01:15,17,20,N,68,0.245603762567043,0.754396237432957,0.97933599667158,EMPTY,4x1,12.0,C,11.0,57.51,17.34,False,TRADITIONAL,3.07999992370605,INSIDE_BOX,2.815,2.81500005722046,,False,False,False,0,,,,11,11,0.121963284909725,-0.121963284909725,1.29428528854623,True,,,0,Cover-3,Zone,1
2055,2022092505,1226,(8:24) (Shotgun) L.Jackson pass deep right intended for R.Bateman INTERCEPTED by Jo.Jones at BLT 47. Jo.Jones to BLT 32 for 15 yards (P.Ricard).,2,3,16,BAL,NE,BAL,27,08:24,3,7,N,83,0.418539639562368,0.581460360437632,-0.368856186512858,EMPTY,3x2,11.0,IN,20.0,61.43,34.7,False,TRADITIONAL,4.13000011444092,INSIDE_BOX,3.292,3.29200005531311,,False,False,False,0,,,,0,0,0.116970989853144,-0.116970989853144,-3.43588522297796,True,,,0,Cover-1,Man,1
2092,2022091105,4232,(10:00) D.Mills sacked at HST 33 for -7 yards (K.Paye).,5,1,10,HOU,IND,HOU,40,10:00,20,20,N,70,0.570792337548956,0.429207662451044,2.06532584375236,SINGLEBACK,2x2,8.0,S,,,,True,TRADITIONAL,6.80999994277954,OUTSIDE_LEFT,,5.09999990463257,5.961,False,False,False,0,,,,-7,-7,-0.106418791892567,0.106418791892567,-1.55132206401322,True,INSIDE ZONE,,0,Cover-3,Zone,1
2132,2022091806,1817,"(:30) (No Huddle, Shotgun) M.Jones pass deep right to N.Agholor for 44 yards, TOUCHDOWN.",2,3,3,NE,PIT,PIT,44,00:30,3,3,N,54,0.40000407397747,0.59999592602253,1.75930671975948,SHOTGUN,2x2,27.0,C,34.0,20.59,50.56,False,TRADITIONAL,3.51999998092651,INSIDE_BOX,3.27,3.26999998092651,,False,False,False,0,,,,44,44,-0.154441978782415,0.154441978782415,5.24069328024052,True,,,0,Cover-1,Man,1
2202,2022102300,1201,(6:45) (Shotgun) L.Jackson pass short right to R.Bateman pushed ob at BLT 45 for 26 yards (G.Williams).,2,3,11,BAL,CLE,BAL,19,06:45,6,10,N,29,0.389944732189178,0.610055267810822,-0.574913722695783,EMPTY,3x2,6.0,C,15.0,43.89,13.49,False,TRADITIONAL,7.15999984741211,INSIDE_BOX,4.671,4.6710000038147,,False,False,False,0,,,,26,26,0.103584159165621,-0.103584159165621,3.23071113706101,True,,,0,Quarters,Zone,1
2235,2022110606,3185,(5:58) Mi.Carter left end to BUF 47 for 17 yards (C.Benford).,4,1,10,NYJ,BUF,NYJ,36,05:58,17,17,N,46,0.388901054859161,0.611098945140839,1.83400853793137,SINGLEBACK,3x1,7.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_LEFT,,17,17,0.152183972299099,-0.152183972299099,0.993786865728907,False,OUTSIDE ZONE,SPLIT,0,Cover-1,Man,1
2272,2022103007,1818,"(:48) (Shotgun) Z.Wilson pass short middle intended for T.Johnson INTERCEPTED by J.Bentley at NYJ 47. J.Bentley to NYJ 40 for 7 yards (T.Johnson, B.Berrios).",2,3,2,NYJ,NE,NYJ,43,00:48,10,3,N,53,0.734083585441113,0.265916414558887,1.25272265623789,SHOTGUN,3x1,8.0,IN,4.0,54.25,23.78,False,TRADITIONAL,4.28999996185303,INSIDE_BOX,2.369,2.36899995803833,,False,False,False,0,,,,0,0,-0.128953881561756,0.128953881561756,-4.30542205186794,True,,,0,Cover-2,Zone,1
2323,2022091805,3127,(12:31) C.McCaffrey left guard to NYG 26 for 49 yards (F.Moreau).,4,1,10,CAR,NYG,CAR,25,12:31,16,13,N,85,0.605464562773705,0.394535437226295,1.27037172531709,SINGLEBACK,3x1,11.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_LEFT,,49,49,-0.159811839461327,0.159811839461327,2.95143606886268,False,MAN,,0,Cover-1,Man,1
2371,2022100902,2392,"(12:36) (Shotgun) J.Herbert pass short right to M.Williams to CLV 45 for 21 yards (D.Ward, J.Phillips).",3,3,12,LAC,CLE,LAC,34,12:36,21,17,N,44,0.609864063560963,0.390135936439037,-0.101222701370716,EMPTY,3x2,6.0,C,14.0,58.65,14.83,False,SCRAMBLE,4.05000019073486,OUTSIDE_RIGHT,3.937,2.79999995231628,,False,False,False,0,,,,21,21,-0.128100041300058,0.128100041300058,3.34465770539828,True,,,0,Cover-3,Zone,1
2401,2022102700,2870,"(:11) (Shotgun) L.Jackson pass short right to I.Likely for 10 yards, TOUCHDOWN.",3,2,7,BAL,TB,TB,10,00:11,10,10,N,20,0.383708611130714,0.616291388869286,4.74890573805897,PISTOL,2x2,7.0,C,10.0,0.48,38.06,True,TRADITIONAL,1.63999998569489,OUTSIDE_RIGHT,4.971,3.5,,False,False,False,0,,,,10,10,-0.117943376302719,0.117943376302719,2.25109426194103,True,UNDEFINED,,0,Red Zone,Other,1
2424,2022100912,1323,"(8:10) T.Pollard right tackle for 57 yards, TOUCHDOWN.",2,1,10,DAL,LA,DAL,43,08:10,10,9,N,67,0.634190900251269,0.365809099748731,2.03145581681747,SINGLEBACK,2x2,10.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,57,57,-0.176208509132266,0.176208509132266,4.96854418318253,False,INSIDE ZONE,,0,Cover 6-Left,Zone,1
2465,2022092503,4086,(:18) (Shotgun) J.Allen pass short middle to I.McKenzie to MIA 41 for 12 yards (M.Ingram) [E.Ogbah].,4,2,20,BUF,MIA,BUF,47,00:18,21,19,N,63,0.823549427092075,0.176450572907925,0.526976241555531,SHOTGUN,2x2,14.0,C,5.0,58.86,24.32,False,TRADITIONAL,2.47000002861023,INSIDE_BOX,4.804,4.80399990081787,,False,True,False,0,,,,12,12,0.176450572907925,-0.176450572907925,-0.526976241555531,True,,,0,Cover-2,Zone,1
2473,2022092513,3709,(3:31) (Shotgun) J.Garoppolo pass short left to J.Jennings to SF 37 for 5 yards (R.Darby).,4,3,3,SF,DEN,SF,32,03:31,11,10,N,42,0.54103772342205,0.45896227657795,0.809636333025992,EMPTY,3x2,4.0,C,5.0,48.14,48.63,False,TRADITIONAL,3.07999992370605,INSIDE_BOX,2.269,2.26900005340576,,False,False,False,0,,,,5,5,-0.103773433715105,0.103773433715105,1.0060992280487,True,,,0,Cover-1,Man,1
2553,2022102000,1025,"(11:52) (Shotgun) A.Dalton pass short left to K.White to ARZ 3 for 64 yards (A.Hamilton). Arizona challenged the runner was inbounds ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",2,3,2,NO,ARI,NO,33,11:52,6,7,N,43,0.498584415763617,0.501415584236383,1.26761227683164,SHOTGUN,3x1,6.0,C,2.0,45.13,30.96,False,TRADITIONAL,3.71000003814697,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,64,64,-0.153424888849258,0.153424888849258,4.82229318871396,True,,,0,Cover-1,Man,1
2566,2022092900,1965,"(:15) T.Bridgewater pass short middle to C.Edmonds for 7 yards, TOUCHDOWN [S.Hubbard].",2,1,7,MIA,CIN,CIN,7,00:15,14,6,N,17,0.699301678687334,0.300698321312666,4.49867091904161,SINGLEBACK,3x1,4.0,C,-2.0,19.47,25.0,False,TRADITIONAL,5.0,INSIDE_BOX,2.235,2.23499989509583,,False,False,False,0,,,,7,7,-0.108916096389294,0.108916096389294,2.50132908095839,True,TRICK,,0,Red Zone,Other,1
2630,2022102000,755,(1:29) (Shotgun) E.Benjamin up the middle pushed ob at NO 18 for 45 yards (T.Mathieu).,1,1,10,ARI,NO,ARI,37,01:29,3,7,N,47,0.468200985342264,0.531799014657736,1.94503923133016,SHOTGUN,3x1,10.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,45,45,0.112412486225367,-0.112412486225367,2.99810717982473,False,POWER,,1,Cover-1,Man,1
2640,2022091102,2639,"(5:45) (Shotgun) J.Fields pass deep right to D.Pettis for 51 yards, TOUCHDOWN.",3,3,10,CHI,SF,CHI,49,05:45,0,10,N,59,0.132408501580358,0.867591498419642,1.44139586272649,SHOTGUN,3x1,20.0,C,21.0,79.85,9.41,False,SCRAMBLE,6.01000022888184,OUTSIDE_LEFT,7.92,5.30000019073486,,False,False,False,0,,,,51,51,0.151638714596629,-0.151638714596629,5.55860413727351,True,,,0,Cover-3,Zone,1
2758,2022101000,3674,"(4:34) (Shotgun) D.Carr pass deep right to D.Adams for 48 yards, TOUCHDOWN.",4,3,6,LV,KC,KC,48,04:34,30,23,N,62,0.846629921346903,0.153370078653097,1.67459061683621,SHOTGUN,2x2,3.0,C,48.0,107.47,21.11,False,TRADITIONAL,6.26999998092651,INSIDE_BOX,3.804,3.80399990081787,,False,False,False,0,,,,48,48,-0.240816097706556,0.240816097706556,5.32540938316379,True,,,0,Bracket,Other,1
2763,2022102306,3980,(2:13) (Shotgun) T.Heinicke pass short right to T.McLaurin pushed ob at GB 44 for 12 yards (R.Ford).,4,3,9,WAS,GB,WAS,44,02:13,23,21,N,66,0.711646810173988,0.288353189826012,0.192258966562804,EMPTY,3x2,10.0,C,12.0,52.54,51.62,False,TRADITIONAL,6.01999998092651,INSIDE_BOX,2.77,2.76999998092651,,False,False,False,0,,,,12,12,0.12051960080862,-0.12051960080862,0.99866312451195,True,,,0,Cover-1,Man,1
2770,2022102310,1972,(1:34) (Shotgun) J.Garoppolo pass short left intended for G.Kittle INTERCEPTED by J.Williams [G.Karlaftis] at KC -1. J.Williams to KC 6 for 7 yards (B.Aiyuk).,2,3,3,SF,KC,KC,5,01:34,13,14,N,105,0.630406450480223,0.369593549519777,4.20499602897326,SHOTGUN,3x1,3.0,IN,5.0,113.72,40.87,False,TRADITIONAL,4.34999990463257,INSIDE_BOX,2.125,2.125,,False,True,False,0,,,,0,0,-0.137471538037062,0.137471538037062,-4.8463522324455,True,,,0,Cover-0,Man,1
2845,2022103005,2706,(8:05) (Shotgun) K.Cousins pass deep left to J.Jefferson to ARZ 30 for 29 yards (A.Hamilton).,3,3,5,MIN,ARI,MIN,41,08:05,14,17,N,69,0.511242128908634,0.488757871091366,1.07416843227111,EMPTY,3x2,8.0,C,22.0,48.96,7.14,False,TRADITIONAL,3.24000000953674,INSIDE_BOX,2.869,2.86899995803833,,False,False,False,0,,,,29,29,0.126216184347868,-0.126216184347868,3.1329232333228,True,,,0,Cover-1,Man,1
2881,2022110606,3396,(1:50) (Shotgun) Z.Wilson sacked at BUF 10 for -8 yards (D.Hamlin).,4,3,2,NYJ,BUF,BUF,2,01:50,17,17,N,108,0.802152119576931,0.197847880423069,4.81820985476952,SHOTGUN,2x2,4.0,S,,,,True,DESIGNED_ROLLOUT_RIGHT,1.88999998569489,OUTSIDE_RIGHT,,2.29999995231628,5.578,False,True,False,0,,,,-8,-8,-0.100452460348606,0.100452460348606,-2.09607176861027,True,OUTSIDE ZONE,,1,Cover-0,Man,1
2907,2022101610,251,"(9:51) (Shotgun) J.Allen FUMBLES (Aborted) at KC 17, touched at KC 15, RECOVERED by KC-D.Harris at KC 11.",1,2,6,BUF,KC,KC,13,09:51,0,0,N,23,0.332170706242323,0.667829293757677,4.82737393735442,SHOTGUN,2x2,7.0,,,,,True,UNKNOWN,,,,,,,,,0,False,INSIDE_LEFT,,-2,2,0.10202818363905,-0.10202818363905,-5.14035612496082,False,TRICK,INVERTED;READ OPTION;SPEED OPTION,1,Cover-1,Man,1
2931,2022101603,1176,"(11:36) W.Little reported in as eligible.  J.Hasty right tackle for 61 yards, TOUCHDOWN.",2,3,1,JAX,IND,JAX,39,11:36,3,7,N,49,0.399581328034401,0.600418671965599,1.42104088212363,SINGLEBACK,3x0,5.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_RIGHT,,61,61,-0.135487180203199,0.135487180203199,5.57895911787637,False,MAN,,0,Cover-3,Zone,1
2978,2022100203,1292,"(6:58) B.Mayfield FUMBLES (Aborted) at ARZ 36, touched at ARZ 36, RECOVERED by ARZ-B.Niemann at ARZ 35.",2,1,10,CAR,ARI,ARI,32,06:58,7,0,N,42,0.817533019930124,0.182466980069876,3.92903650482185,SINGLEBACK,2x2,7.0,,,,,False,UNKNOWN,,,,,,,,,0,False,OUTSIDE_RIGHT,,-4,-3,-0.139222659170628,0.139222659170628,-5.61940346751362,False,TRICK,,0,Cover-6 Right,Zone,1
2991,2022103001,4042,(:03) M.Mariota kneels to ATL 24 for -1 yards.,4,2,10,ATL,CAR,ATL,25,00:03,34,34,N,85,0.397121859248712,0.602878140751288,0.0624113355879672,,,1.0,,,,,False,,,,,,,,,,1,False,UNKNOWN,,-1,-1,0.1778761928352,-0.1778761928352,0.0,False,UNDEFINED,,0,,,1
3013,2022092509,2480,"(10:47) J.Robinson left tackle for 50 yards, TOUCHDOWN.",3,4,1,JAX,LAC,,50,10:47,10,16,N,60,0.347388289868832,0.652611710131168,1.02295350050554,SINGLEBACK,3x1,10.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,50,50,-0.130930375307798,0.130930375307798,5.97704649949446,False,POWER,,0,Cover-0,Man,1
3014,2022101605,2450,"(11:04) (Shotgun) A.Dalton pass short right to J.Johnson to NO 32 for 9 yards (A.Davis-Gaither). PENALTY on CIN-T.Hendrickson, Roughing the Passer, 15 yards, enforced at NO 32. Pass 9, YAC 0",3,3,25,NO,CIN,NO,23,11:04,20,14,N,87,0.658093862235546,0.341906137764454,-0.854591826442629,SHOTGUN,2x2,10.0,C,9.0,78.38,44.98,False,TRADITIONAL,3.51999998092651,INSIDE_BOX,2.543,2.54299998283386,,False,False,False,0,,,15.0,9,24,0.114269305020571,-0.114269305020571,3.61599617265165,True,,,0,Cover-3,Zone,1
